download_date,project_name,project_version,file_downloads_count
2023-04-08,apache-airflow-providers-odbc,3.2.1rc3,4
2023-04-08,apache-airflow-providers-openfaas,1.0.0,1
2023-04-08,apache-airflow-providers-openfaas,1.0.0b1,1
2023-04-08,apache-airflow-providers-openfaas,1.1.0rc1,1
2023-04-08,apache-airflow-providers-openfaas,1.1.1,155
2023-04-08,apache-airflow-providers-openfaas,1.1.1rc1,1
2023-04-08,apache-airflow-providers-openfaas,2.0.0,465
2023-04-08,apache-airflow-providers-openfaas,2.0.2,1
2023-04-08,apache-airflow-providers-openfaas,2.0.3,100
2023-04-08,apache-airflow-providers-openfaas,3.0.0,3
2023-04-08,apache-airflow-providers-openfaas,3.1.0,108
2023-04-08,apache-airflow-providers-openfaas,3.1.0rc1,4
2023-04-08,apache-airflow-providers-openstack,1.0.5,1
2023-04-08,apache-airflow-providers-opsgenie,1.0.1,1
2023-04-08,apache-airflow-providers-opsgenie,1.0.2,145
2023-04-08,apache-airflow-providers-opsgenie,2.0.0,105
2023-04-08,apache-airflow-providers-opsgenie,2.0.1,712
2023-04-08,apache-airflow-providers-opsgenie,2.0.1rc1,1
2023-04-08,apache-airflow-providers-opsgenie,3.0.0,82
2023-04-08,apache-airflow-providers-opsgenie,3.0.1,81
2023-04-08,apache-airflow-providers-opsgenie,3.0.2,80
2023-04-08,apache-airflow-providers-opsgenie,3.0.3,178
2023-04-08,apache-airflow-providers-opsgenie,3.0.3rc1,1
2023-04-08,apache-airflow-providers-opsgenie,3.1.0,98
2023-04-08,apache-airflow-providers-opsgenie,4.0.0,239
2023-04-08,apache-airflow-providers-opsgenie,5.0.0,208
2023-04-08,apache-airflow-providers-opsgenie,5.0.0rc1,4
2023-04-08,apache-airflow-providers-oracle,1.0.0,106
2023-04-08,apache-airflow-providers-oracle,1.0.0b1,1
2023-04-08,apache-airflow-providers-oracle,1.0.1,1
2023-04-08,apache-airflow-providers-oracle,1.1.0,43
2023-04-08,apache-airflow-providers-oracle,1.1.0rc1,1
2023-04-08,apache-airflow-providers-oracle,2.0.0,1
2023-04-08,apache-airflow-providers-oracle,2.0.1,706
2023-04-08,apache-airflow-providers-oracle,2.1.0,1
2023-04-08,apache-airflow-providers-oracle,2.2.0,137
2023-04-08,apache-airflow-providers-oracle,2.2.1,3
2023-04-08,apache-airflow-providers-oracle,2.2.2,20
2023-04-08,apache-airflow-providers-oracle,2.2.3,210
2023-04-08,apache-airflow-providers-oracle,3.0.0,3
2023-04-08,apache-airflow-providers-oracle,3.0.0rc1,1
2023-04-08,apache-airflow-providers-oracle,3.0.0rc2,1
2023-04-08,apache-airflow-providers-oracle,3.1.0,6
2023-04-08,apache-airflow-providers-oracle,3.2.0,6
2023-04-08,apache-airflow-providers-oracle,3.2.0rc1,1
2023-04-08,apache-airflow-providers-oracle,3.3.0,15
2023-04-08,apache-airflow-providers-oracle,3.3.0rc1,2
2023-04-08,apache-airflow-providers-oracle,3.3.0rc2,2
2023-04-08,apache-airflow-providers-oracle,3.3.0rc3,2
2023-04-08,apache-airflow-providers-oracle,3.4.0,210
2023-04-08,apache-airflow-providers-oracle,3.4.0rc1,2
2023-04-08,apache-airflow-providers-oracle,3.5.0,43
2023-04-08,apache-airflow-providers-oracle,3.5.0rc1,2
2023-04-08,apache-airflow-providers-oracle,3.5.1,44
2023-04-08,apache-airflow-providers-oracle,3.5.1rc2,2
2023-04-08,apache-airflow-providers-oracle,3.5.1rc3,2
2023-04-08,apache-airflow-providers-oracle,3.6.0,1446
2023-04-08,apache-airflow-providers-oracle,3.6.0rc1,2
2023-04-08,apache-airflow-providers-oracle,3.6.0rc2,4
2023-04-08,apache-airflow-providers-pagerduty,1.0.0rc1,1
2023-04-08,apache-airflow-providers-pagerduty,1.0.1,2015
2023-04-08,apache-airflow-providers-pagerduty,2.0.0,10
2023-04-08,apache-airflow-providers-pagerduty,2.0.0rc1,1
2023-04-08,apache-airflow-providers-pagerduty,2.0.1,7
2023-04-08,apache-airflow-providers-pagerduty,2.1.0,3432
2023-04-08,apache-airflow-providers-pagerduty,2.1.0rc1,2
2023-04-08,apache-airflow-providers-pagerduty,2.1.1,4
2023-04-08,apache-airflow-providers-pagerduty,2.1.1rc1,1
2023-04-08,apache-airflow-providers-pagerduty,2.1.2,7
2023-04-08,apache-airflow-providers-pagerduty,2.1.3,103
2023-04-08,apache-airflow-providers-pagerduty,2.1.3rc1,1
2023-04-08,apache-airflow-providers-pagerduty,3.0.0,800
2023-04-08,apache-airflow-providers-pagerduty,3.1.0,3774
2023-04-08,apache-airflow-providers-pagerduty,3.1.0rc1,4
2023-04-08,apache-airflow-providers-papermill,1.0.2,146
2023-04-08,apache-airflow-providers-papermill,1.0.2rc1,1
2023-04-08,apache-airflow-providers-papermill,2.0.0,128
2023-04-08,apache-airflow-providers-papermill,2.0.0rc1,1
2023-04-08,apache-airflow-providers-papermill,2.0.1,128
2023-04-08,apache-airflow-providers-papermill,2.1.0,722
2023-04-08,apache-airflow-providers-papermill,2.1.0rc1,1
2023-04-08,apache-airflow-providers-papermill,2.2.0,132
2023-04-08,apache-airflow-providers-papermill,2.2.0rc1,1
2023-04-08,apache-airflow-providers-papermill,2.2.1,129
2023-04-08,apache-airflow-providers-papermill,2.2.2,128
2023-04-08,apache-airflow-providers-papermill,2.2.2rc1,1
2023-04-08,apache-airflow-providers-papermill,2.2.3,235
2023-04-08,apache-airflow-providers-papermill,3.0.0,288
2023-04-08,apache-airflow-providers-papermill,3.0.0rc1,1
2023-04-08,apache-airflow-providers-papermill,3.1.0,214
2023-04-08,apache-airflow-providers-papermill,3.1.0rc1,2
2023-04-08,apache-airflow-providers-papermill,3.1.1,1904
2023-04-08,apache-airflow-providers-papermill,3.1.1rc1,4
2023-04-08,apache-airflow-providers-plexus,1.0.1,12
2023-04-08,apache-airflow-providers-plexus,2.0.1,466
2023-04-08,apache-airflow-providers-plexus,2.0.2,1
2023-04-08,apache-airflow-providers-plexus,2.0.3,1
2023-04-08,apache-airflow-providers-plexus,2.0.3rc1,1
2023-04-08,apache-airflow-providers-plexus,2.0.4,99
2023-04-08,apache-airflow-providers-plexus,3.0.0,3
2023-04-08,apache-airflow-providers-plexus,3.1.0,109
2023-04-08,apache-airflow-providers-plexus,3.1.0rc1,4
2023-04-08,apache-airflow-providers-postgres,1.0.0,91
2023-04-08,apache-airflow-providers-postgres,1.0.0b1,1
2023-04-08,apache-airflow-providers-postgres,1.0.0rc1,12
2023-04-08,apache-airflow-providers-postgres,1.0.1,822
2023-04-08,apache-airflow-providers-postgres,1.0.2,1443
2023-04-08,apache-airflow-providers-postgres,2.0.0,77
2023-04-08,apache-airflow-providers-postgres,2.1.0rc2,1
2023-04-08,apache-airflow-providers-postgres,2.2.0,111
2023-04-08,apache-airflow-providers-postgres,2.2.0rc1,1
2023-04-08,apache-airflow-providers-postgres,2.3.0,735
2023-04-08,apache-airflow-providers-postgres,2.4.0,821
2023-04-08,apache-airflow-providers-postgres,2.4.0rc1,1
2023-04-08,apache-airflow-providers-postgres,3.0.0,70
2023-04-08,apache-airflow-providers-postgres,3.0.0rc1,1
2023-04-08,apache-airflow-providers-postgres,4.0.0,660
2023-04-08,apache-airflow-providers-postgres,4.0.0rc1,1
2023-04-08,apache-airflow-providers-postgres,4.0.1,67
2023-04-08,apache-airflow-providers-postgres,4.1.0,2547
2023-04-08,apache-airflow-providers-postgres,4.1.0rc1,1
2023-04-08,apache-airflow-providers-postgres,5.0.0,179
2023-04-08,apache-airflow-providers-postgres,5.0.0rc1,1
2023-04-08,apache-airflow-providers-postgres,5.1.0,98
2023-04-08,apache-airflow-providers-postgres,5.2.0,146
2023-04-08,apache-airflow-providers-postgres,5.2.0rc1,2
2023-04-08,apache-airflow-providers-postgres,5.2.0rc2,2
2023-04-08,apache-airflow-providers-postgres,5.2.0rc3,2
2023-04-08,apache-airflow-providers-postgres,5.2.1,80
2023-04-08,apache-airflow-providers-postgres,5.2.1rc1,2
2023-04-08,apache-airflow-providers-postgres,5.2.2,250
2023-04-08,apache-airflow-providers-postgres,5.2.2rc1,2
2023-04-08,apache-airflow-providers-postgres,5.3.0,133
2023-04-08,apache-airflow-providers-postgres,5.3.0rc1,2
2023-04-08,apache-airflow-providers-postgres,5.3.1,163
2023-04-08,apache-airflow-providers-postgres,5.3.1rc2,2
2023-04-08,apache-airflow-providers-postgres,5.3.1rc3,2
2023-04-08,apache-airflow-providers-postgres,5.4.0,897
2023-04-08,apache-airflow-providers-postgres,5.4.0rc1,4
2023-04-08,apache-airflow-providers-postgres,5.4.0rc2,4
2023-04-08,apache-airflow-providers-presto,1.0.0,3
2023-04-08,apache-airflow-providers-presto,1.0.2,13
2023-04-08,apache-airflow-providers-presto,2.0.1,709
2023-04-08,apache-airflow-providers-presto,2.0.1rc1,2
2023-04-08,apache-airflow-providers-presto,2.1.0,1
2023-04-08,apache-airflow-providers-presto,2.1.2,2807
2023-04-08,apache-airflow-providers-presto,2.1.2rc1,1
2023-04-08,apache-airflow-providers-presto,2.2.0,98
2023-04-08,apache-airflow-providers-presto,2.2.1,8
2023-04-08,apache-airflow-providers-presto,3.0.0,8
2023-04-08,apache-airflow-providers-presto,3.1.0,9
2023-04-08,apache-airflow-providers-presto,4.0.0,48
2023-04-08,apache-airflow-providers-presto,4.0.0rc1,2
2023-04-08,apache-airflow-providers-presto,4.0.0rc2,2
2023-04-08,apache-airflow-providers-presto,4.0.0rc3,2
2023-04-08,apache-airflow-providers-presto,4.0.1,479
2023-04-08,apache-airflow-providers-presto,4.0.1rc1,2
2023-04-08,apache-airflow-providers-presto,4.1.0,51
2023-04-08,apache-airflow-providers-presto,4.1.0rc1,2
2023-04-08,apache-airflow-providers-presto,4.2.0,51
2023-04-08,apache-airflow-providers-presto,4.2.0rc2,2
2023-04-08,apache-airflow-providers-presto,4.2.0rc3,2
2023-04-08,apache-airflow-providers-presto,4.2.1,52
2023-04-08,apache-airflow-providers-presto,4.2.1rc1,2
2023-04-08,apache-airflow-providers-presto,4.2.1rc2,2
2023-04-08,apache-airflow-providers-presto,4.2.2,184
2023-04-08,apache-airflow-providers-presto,4.2.2rc1,6
2023-04-08,apache-airflow-providers-qubole,1.0.2,36
2023-04-08,apache-airflow-providers-qubole,2.0.1,465
2023-04-08,apache-airflow-providers-qubole,2.1.0,1
2023-04-08,apache-airflow-providers-qubole,2.1.0rc2,1
2023-04-08,apache-airflow-providers-qubole,2.1.3,98
2023-04-08,apache-airflow-providers-qubole,2.1.3rc1,1
2023-04-08,apache-airflow-providers-qubole,3.2.0,2
2023-04-08,apache-airflow-providers-qubole,3.2.0rc1,2
2023-04-08,apache-airflow-providers-qubole,3.2.0rc2,2
2023-04-08,apache-airflow-providers-qubole,3.2.0rc3,2
2023-04-08,apache-airflow-providers-qubole,3.2.1,16
2023-04-08,apache-airflow-providers-qubole,3.2.1rc1,2
2023-04-08,apache-airflow-providers-qubole,3.3.0,12
2023-04-08,apache-airflow-providers-qubole,3.3.0rc1,2
2023-04-08,apache-airflow-providers-qubole,3.3.1,623
2023-04-08,apache-airflow-providers-qubole,3.3.1rc2,2
2023-04-08,apache-airflow-providers-qubole,3.3.1rc3,4
2023-04-08,apache-airflow-providers-redis,1.0.1,1035
2023-04-08,apache-airflow-providers-redis,2.0.0,23
2023-04-08,apache-airflow-providers-redis,2.0.1,2312
2023-04-08,apache-airflow-providers-redis,2.0.2,20
2023-04-08,apache-airflow-providers-redis,2.0.3,20
2023-04-08,apache-airflow-providers-redis,2.0.4,160
2023-04-08,apache-airflow-providers-redis,3.0.0,313
2023-04-08,apache-airflow-providers-redis,3.0.0rc1,2
2023-04-08,apache-airflow-providers-redis,3.1.0,1464
2023-04-08,apache-airflow-providers-redis,3.1.0rc1,4
2023-04-08,apache-airflow-providers-salesforce,1.0.0,1
2023-04-08,apache-airflow-providers-salesforce,1.0.1,17
2023-04-08,apache-airflow-providers-salesforce,2.0.0,144
2023-04-08,apache-airflow-providers-salesforce,3.0.0,105
2023-04-08,apache-airflow-providers-salesforce,3.0.0rc1,1
2023-04-08,apache-airflow-providers-salesforce,3.0.0rc2,1
2023-04-08,apache-airflow-providers-salesforce,3.1.0,107
2023-04-08,apache-airflow-providers-salesforce,3.2.0,106
2023-04-08,apache-airflow-providers-salesforce,3.3.0,681
2023-04-08,apache-airflow-providers-salesforce,3.4.0,422
2023-04-08,apache-airflow-providers-salesforce,3.4.1,122
2023-04-08,apache-airflow-providers-salesforce,3.4.2,105
2023-04-08,apache-airflow-providers-salesforce,3.4.3,204
2023-04-08,apache-airflow-providers-salesforce,3.4.4,275
2023-04-08,apache-airflow-providers-salesforce,3.4.4rc1,1
2023-04-08,apache-airflow-providers-salesforce,4.0.0,137
2023-04-08,apache-airflow-providers-salesforce,5.0.0,105
2023-04-08,apache-airflow-providers-salesforce,5.0.0rc1,1
2023-04-08,apache-airflow-providers-salesforce,5.1.0,488
2023-04-08,apache-airflow-providers-salesforce,5.1.0rc1,2
2023-04-08,apache-airflow-providers-salesforce,5.1.0rc2,2
2023-04-08,apache-airflow-providers-salesforce,5.1.0rc3,2
2023-04-08,apache-airflow-providers-salesforce,5.2.0,356
2023-04-08,apache-airflow-providers-salesforce,5.2.0rc1,2
2023-04-08,apache-airflow-providers-salesforce,5.3.0,532
2023-04-08,apache-airflow-providers-salesforce,5.3.0rc1,2
2023-04-08,apache-airflow-providers-salesforce,5.3.0rc2,4
2023-04-08,apache-airflow-providers-samba,1.0.1,12
2023-04-08,apache-airflow-providers-samba,2.0.0rc2,1
2023-04-08,apache-airflow-providers-samba,3.0.0,1
2023-04-08,apache-airflow-providers-samba,3.0.1,532
2023-04-08,apache-airflow-providers-samba,3.0.2,2
2023-04-08,apache-airflow-providers-samba,3.0.2rc1,1
2023-04-08,apache-airflow-providers-samba,3.0.4,98
2023-04-08,apache-airflow-providers-samba,3.0.4rc1,1
2023-04-08,apache-airflow-providers-samba,4.0.0,296
2023-04-08,apache-airflow-providers-samba,4.1.0,397
2023-04-08,apache-airflow-providers-samba,4.1.0rc1,4
2023-04-08,apache-airflow-providers-segment,1.0.1,12
2023-04-08,apache-airflow-providers-segment,2.0.1,465
2023-04-08,apache-airflow-providers-segment,2.0.1rc1,1
2023-04-08,apache-airflow-providers-segment,2.0.3,1
2023-04-08,apache-airflow-providers-segment,2.0.4,98
2023-04-08,apache-airflow-providers-segment,3.0.0,29
2023-04-08,apache-airflow-providers-segment,3.0.0rc2,1
2023-04-08,apache-airflow-providers-segment,3.1.0,134
2023-04-08,apache-airflow-providers-segment,3.1.0rc1,4
2023-04-08,apache-airflow-providers-sendgrid,1.0.1,1
2023-04-08,apache-airflow-providers-sendgrid,1.0.1rc1,1
2023-04-08,apache-airflow-providers-sendgrid,1.0.2,13
2023-04-08,apache-airflow-providers-sendgrid,2.0.1,496
2023-04-08,apache-airflow-providers-sendgrid,2.0.2,27
2023-04-08,apache-airflow-providers-sendgrid,2.0.4,202
2023-04-08,apache-airflow-providers-sendgrid,2.0.4rc1,1
2023-04-08,apache-airflow-providers-sendgrid,3.0.0,100
2023-04-08,apache-airflow-providers-sendgrid,3.1.0,234
2023-04-08,apache-airflow-providers-sendgrid,3.1.0rc1,4
2023-04-08,apache-airflow-providers-sftp,1.0.0,3
2023-04-08,apache-airflow-providers-sftp,1.1.0,1
2023-04-08,apache-airflow-providers-sftp,1.1.1,303
2023-04-08,apache-airflow-providers-sftp,1.2.0,38
2023-04-08,apache-airflow-providers-sftp,2.0.0,68
2023-04-08,apache-airflow-providers-sftp,2.0.0rc1,1
2023-04-08,apache-airflow-providers-sftp,2.1.0,16
2023-04-08,apache-airflow-providers-sftp,2.1.0rc2,1
2023-04-08,apache-airflow-providers-sftp,2.1.1,22
2023-04-08,apache-airflow-providers-sftp,2.1.1rc1,1
2023-04-08,apache-airflow-providers-sftp,2.2.0,1323
2023-04-08,apache-airflow-providers-sftp,2.3.0,17
2023-04-08,apache-airflow-providers-sftp,2.3.0rc1,2
2023-04-08,apache-airflow-providers-sftp,2.4.0,7
2023-04-08,apache-airflow-providers-sftp,2.4.1,676
2023-04-08,apache-airflow-providers-sftp,2.4.1rc1,1
2023-04-08,apache-airflow-providers-sftp,2.5.0,13
2023-04-08,apache-airflow-providers-sftp,2.5.0rc1,1
2023-04-08,apache-airflow-providers-sftp,2.5.1,13
2023-04-08,apache-airflow-providers-sftp,2.5.2,23
2023-04-08,apache-airflow-providers-sftp,2.6.0,324
2023-04-08,apache-airflow-providers-sftp,3.0.0,1205
2023-04-08,apache-airflow-providers-sftp,4.0.0,134
2023-04-08,apache-airflow-providers-sftp,4.1.0,1708
2023-04-08,apache-airflow-providers-sftp,4.1.0rc1,2
2023-04-08,apache-airflow-providers-sftp,4.2.0,406
2023-04-08,apache-airflow-providers-sftp,4.2.0rc1,2
2023-04-08,apache-airflow-providers-sftp,4.2.1,425
2023-04-08,apache-airflow-providers-sftp,4.2.1rc1,2
2023-04-08,apache-airflow-providers-sftp,4.2.1rc2,2
2023-04-08,apache-airflow-providers-sftp,4.2.2,399
2023-04-08,apache-airflow-providers-sftp,4.2.2rc1,2
2023-04-08,apache-airflow-providers-sftp,4.2.3,402
2023-04-08,apache-airflow-providers-sftp,4.2.3rc1,2
2023-04-08,apache-airflow-providers-sftp,4.2.4,4009
2023-04-08,apache-airflow-providers-sftp,4.2.4rc1,4
2023-04-08,apache-airflow-providers-singularity,1.0.0,1
2023-04-08,apache-airflow-providers-singularity,1.0.1rc1,1
2023-04-08,apache-airflow-providers-singularity,1.1.0,12
2023-04-08,apache-airflow-providers-singularity,2.0.0,1
2023-04-08,apache-airflow-providers-singularity,2.0.1,465
2023-04-08,apache-airflow-providers-singularity,2.0.2rc1,1
2023-04-08,apache-airflow-providers-singularity,2.0.4,98
2023-04-08,apache-airflow-providers-singularity,2.0.4rc1,1
2023-04-08,apache-airflow-providers-singularity,3.0.0,3
2023-04-08,apache-airflow-providers-singularity,3.1.0,106
2023-04-08,apache-airflow-providers-singularity,3.1.0rc1,4
2023-04-08,apache-airflow-providers-sktvane,0.0.14,1
2023-04-08,apache-airflow-providers-sktvane,0.0.23,3
2023-04-08,apache-airflow-providers-sktvane,0.0.24,3
2023-04-08,apache-airflow-providers-sktvane,0.0.25,3
2023-04-08,apache-airflow-providers-sktvane,0.0.26,6
2023-04-08,apache-airflow-providers-sktvane,0.0.27,3
2023-04-08,apache-airflow-providers-sktvane,0.0.28,3
2023-04-08,apache-airflow-providers-sktvane,0.0.29,3
2023-04-08,apache-airflow-providers-sktvane,0.0.30,3
2023-04-08,apache-airflow-providers-sktvane,0.0.31,3
2023-04-08,apache-airflow-providers-sktvane,0.0.32,3
2023-04-08,apache-airflow-providers-sktvane,0.0.33,4
2023-04-08,apache-airflow-providers-sktvane,0.0.34,4
2023-04-08,apache-airflow-providers-sktvane,0.0.35,3
2023-04-08,apache-airflow-providers-sktvane,0.0.36,4
2023-04-08,apache-airflow-providers-sktvane,0.0.9,3
2023-04-08,apache-airflow-providers-slack,1.0.0,92
2023-04-08,apache-airflow-providers-slack,2.0.0,40
2023-04-08,apache-airflow-providers-slack,3.0.0,763
2023-04-08,apache-airflow-providers-slack,4.0.0,61
2023-04-08,apache-airflow-providers-slack,4.0.1,85
2023-04-08,apache-airflow-providers-slack,4.1.0,6185
2023-04-08,apache-airflow-providers-slack,4.2.0,109
2023-04-08,apache-airflow-providers-slack,4.2.0rc2,1
2023-04-08,apache-airflow-providers-slack,4.2.1,84
2023-04-08,apache-airflow-providers-slack,4.2.2,763
2023-04-08,apache-airflow-providers-slack,4.2.3,2473
2023-04-08,apache-airflow-providers-slack,5.0.0,162
2023-04-08,apache-airflow-providers-slack,5.1.0,568
2023-04-08,apache-airflow-providers-slack,5.1.0rc1,1
2023-04-08,apache-airflow-providers-slack,6.0.0,5287
2023-04-08,apache-airflow-providers-slack,6.0.0rc1,2
2023-04-08,apache-airflow-providers-slack,6.0.0rc2,2
2023-04-08,apache-airflow-providers-slack,7.0.0,1074
2023-04-08,apache-airflow-providers-slack,7.0.0rc1,2
2023-04-08,apache-airflow-providers-slack,7.1.0,1100
2023-04-08,apache-airflow-providers-slack,7.1.0rc2,2
2023-04-08,apache-airflow-providers-slack,7.1.0rc3,2
2023-04-08,apache-airflow-providers-slack,7.1.1,1092
2023-04-08,apache-airflow-providers-slack,7.1.1rc1,2
2023-04-08,apache-airflow-providers-slack,7.1.1rc2,2
2023-04-08,apache-airflow-providers-slack,7.2.0,18928
2023-04-08,apache-airflow-providers-slack,7.2.0rc1,4
2023-04-08,apache-airflow-providers-smtp,1.0.0,74
2023-04-08,apache-airflow-providers-smtp,1.0.0rc1,9
2023-04-08,apache-airflow-providers-snowflake,1.0.0,1
2023-04-08,apache-airflow-providers-snowflake,1.1.0,1020
2023-04-08,apache-airflow-providers-snowflake,1.1.0rc1,1
2023-04-08,apache-airflow-providers-snowflake,1.1.1,36
2023-04-08,apache-airflow-providers-snowflake,1.2.0,632
2023-04-08,apache-airflow-providers-snowflake,1.3.0,4179
2023-04-08,apache-airflow-providers-snowflake,1.3.0rc1,1
2023-04-08,apache-airflow-providers-snowflake,2.0.0,101
2023-04-08,apache-airflow-providers-snowflake,2.1.0,1586
2023-04-08,apache-airflow-providers-snowflake,2.1.1,83
2023-04-08,apache-airflow-providers-snowflake,2.2.0,164
2023-04-08,apache-airflow-providers-snowflake,2.3.0,3883
2023-04-08,apache-airflow-providers-snowflake,2.3.1,223
2023-04-08,apache-airflow-providers-snowflake,2.4.0,93
2023-04-08,apache-airflow-providers-snowflake,2.5.0,1041
2023-04-08,apache-airflow-providers-snowflake,2.5.1,81
2023-04-08,apache-airflow-providers-snowflake,2.5.2,101
2023-04-08,apache-airflow-providers-snowflake,2.6.0,11899
2023-04-08,apache-airflow-providers-snowflake,2.7.0,832
2023-04-08,apache-airflow-providers-snowflake,3.0.0,779
2023-04-08,apache-airflow-providers-snowflake,3.1.0,496
2023-04-08,apache-airflow-providers-snowflake,3.2.0,3006
2023-04-08,apache-airflow-providers-snowflake,3.2.0rc1,2
2023-04-08,apache-airflow-providers-snowflake,3.2.0rc2,2
2023-04-08,apache-airflow-providers-snowflake,3.2.0rc3,2
2023-04-08,apache-airflow-providers-snowflake,3.3.0,5286
2023-04-08,apache-airflow-providers-snowflake,3.3.0rc1,2
2023-04-08,apache-airflow-providers-snowflake,4.0.0,2
2023-04-08,apache-airflow-providers-snowflake,4.0.0rc1,2
2023-04-08,apache-airflow-providers-snowflake,4.0.1,2
2023-04-08,apache-airflow-providers-snowflake,4.0.1rc2,2
2023-04-08,apache-airflow-providers-snowflake,4.0.1rc3,2
2023-04-08,apache-airflow-providers-snowflake,4.0.2,3939
2023-04-08,apache-airflow-providers-snowflake,4.0.2rc1,2
2023-04-08,apache-airflow-providers-snowflake,4.0.3,1206
2023-04-08,apache-airflow-providers-snowflake,4.0.3rc1,4
2023-04-08,apache-airflow-providers-snowflake,4.0.4,23023
2023-04-08,apache-airflow-providers-snowflake,4.0.4rc1,6
2023-04-08,apache-airflow-providers-sqlite,1.0.0,12
2023-04-08,apache-airflow-providers-sqlite,1.0.1,11
2023-04-08,apache-airflow-providers-sqlite,1.0.2,880
2023-04-08,apache-airflow-providers-sqlite,2.0.0,43
2023-04-08,apache-airflow-providers-sqlite,2.0.0rc1,2
2023-04-08,apache-airflow-providers-sqlite,2.0.1,2628
2023-04-08,apache-airflow-providers-sqlite,2.1.0,4451
2023-04-08,apache-airflow-providers-sqlite,2.1.0rc2,1
2023-04-08,apache-airflow-providers-sqlite,2.1.1,274
2023-04-08,apache-airflow-providers-sqlite,2.1.2,6
2023-04-08,apache-airflow-providers-sqlite,2.1.2rc1,1
2023-04-08,apache-airflow-providers-sqlite,2.1.3,465
2023-04-08,apache-airflow-providers-sqlite,3.0.0,131
2023-04-08,apache-airflow-providers-sqlite,3.1.0,47
2023-04-08,apache-airflow-providers-sqlite,3.2.0,34
2023-04-08,apache-airflow-providers-sqlite,3.2.0rc1,2
2023-04-08,apache-airflow-providers-sqlite,3.2.0rc2,2
2023-04-08,apache-airflow-providers-sqlite,3.2.0rc3,2
2023-04-08,apache-airflow-providers-sqlite,3.2.1,1357
2023-04-08,apache-airflow-providers-sqlite,3.2.1rc1,2
2023-04-08,apache-airflow-providers-sqlite,3.3.0,46
2023-04-08,apache-airflow-providers-sqlite,3.3.0rc1,2
2023-04-08,apache-airflow-providers-sqlite,3.3.1,31287
2023-04-08,apache-airflow-providers-sqlite,3.3.1rc2,4
2023-04-08,apache-airflow-providers-sqlite,3.3.1rc3,4
2023-04-08,apache-airflow-providers-ssh,1.0.0,61
2023-04-08,apache-airflow-providers-ssh,1.0.0b2,1
2023-04-08,apache-airflow-providers-ssh,1.1.0,2
2023-04-08,apache-airflow-providers-ssh,1.2.0,17
2023-04-08,apache-airflow-providers-ssh,1.3.0,163
2023-04-08,apache-airflow-providers-ssh,2.0.0,57
2023-04-08,apache-airflow-providers-ssh,2.1.0,4
2023-04-08,apache-airflow-providers-ssh,2.1.0rc1,1
2023-04-08,apache-airflow-providers-ssh,2.1.1,2
2023-04-08,apache-airflow-providers-ssh,2.1.1rc1,1
2023-04-08,apache-airflow-providers-ssh,2.2.0,47
2023-04-08,apache-airflow-providers-ssh,2.2.0rc1,1
2023-04-08,apache-airflow-providers-ssh,2.3.0,4626
2023-04-08,apache-airflow-providers-ssh,2.4.0,222
2023-04-08,apache-airflow-providers-ssh,2.4.1,47
2023-04-08,apache-airflow-providers-ssh,2.4.2,7
2023-04-08,apache-airflow-providers-ssh,2.4.3,133
2023-04-08,apache-airflow-providers-ssh,2.4.4,163
2023-04-08,apache-airflow-providers-ssh,3.0.0,1379
2023-04-08,apache-airflow-providers-ssh,3.0.0rc1,1
2023-04-08,apache-airflow-providers-ssh,3.1.0,86
2023-04-08,apache-airflow-providers-ssh,3.2.0,3495
2023-04-08,apache-airflow-providers-ssh,3.2.0rc1,2
2023-04-08,apache-airflow-providers-ssh,3.3.0,1427
2023-04-08,apache-airflow-providers-ssh,3.3.0rc1,2
2023-04-08,apache-airflow-providers-ssh,3.4.0,1526
2023-04-08,apache-airflow-providers-ssh,3.4.0rc1,2
2023-04-08,apache-airflow-providers-ssh,3.4.0rc2,2
2023-04-08,apache-airflow-providers-ssh,3.5.0,1630
2023-04-08,apache-airflow-providers-ssh,3.5.0rc1,2
2023-04-08,apache-airflow-providers-ssh,3.6.0,14386
2023-04-08,apache-airflow-providers-ssh,3.6.0rc1,12
2023-04-08,apache-airflow-providers-tableau,1.0.0,21
2023-04-08,apache-airflow-providers-tableau,2.1.1,1
2023-04-08,apache-airflow-providers-tableau,2.1.2,622
2023-04-08,apache-airflow-providers-tableau,2.1.3,661
2023-04-08,apache-airflow-providers-tableau,2.1.4,1
2023-04-08,apache-airflow-providers-tableau,2.1.5,1747
2023-04-08,apache-airflow-providers-tableau,2.1.7,98
2023-04-08,apache-airflow-providers-tableau,2.1.8,182
2023-04-08,apache-airflow-providers-tableau,3.0.0,2
2023-04-08,apache-airflow-providers-tableau,3.0.0rc2,2
2023-04-08,apache-airflow-providers-tableau,3.0.1,71
2023-04-08,apache-airflow-providers-tableau,4.0.0,4
2023-04-08,apache-airflow-providers-tableau,4.1.0,1101
2023-04-08,apache-airflow-providers-tableau,4.1.0rc1,2
2023-04-08,apache-airflow-providers-tabular,1.0.1,3
2023-04-08,apache-airflow-providers-tabular,1.1.0,106
2023-04-08,apache-airflow-providers-tabular,1.1.0rc1,2
2023-04-08,apache-airflow-providers-telegram,1.0.2,42
2023-04-08,apache-airflow-providers-telegram,2.0.1,1059
2023-04-08,apache-airflow-providers-telegram,2.0.3rc1,2
2023-04-08,apache-airflow-providers-telegram,2.0.4,98
